Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
13720000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,07:00,09:00,Somali,Riyadh,Saudi Arabia,1234567,,500,175,Saudi Arabia,HFCC
13720000,AM,China Radio International,10:00,11:00,English,Xian,China,1234567,,500,200,China,HFCC
13720000,AM,China Radio International,11:00,12:00,English,Xian,China,1234567,,500,200,China,HFCC
13720000,AM,Radio Russia,13:00,14:00,Russian,Irkutsk,Russia,1234567,,250,180,Russia,HFCC
13720000,AM,United States Agency for Global Media (USAGM),14:00,01:00,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,184,United States,HFCC
13720000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,18:00,23:00,Arabic,Jeddah,Saudi Arabia,1234567,,250,160,Saudi Arabia,HFCC
13720000,AM,Radio France Internationale,20:00,20:30,Hausa,Issoudun,France,1234567,,250,170,France,HFCC
13725000,,Voice of Turkey,1630,1730,S,,Turkey,,South Europe,,,Turkey,EiBi
13725000,AM,Sudan National Broadcasting Corporation,10:00,12:00,Standard Arabic,Al-Fatihab,Sudan,1234567,,100,210,Sudan,HFCC
13725000,AM,Turkish Radio-TV Corp,16:30,17:30,Spanish,Emirler,Turkey,1234567,,250,290,Turkey,HFCC
13730000,,Bible Voice,0500,0515,A,,Germany relay,Fr,Middle East,,,Canada,EiBi
13730000,,CRI DIGITAL,0100,0130,M,,China,,Oceania,,,China,EiBi
13730000,,CRI DIGITAL,0200,0230,M,,China,,Oceania,,,China,EiBi
13730000,,China Radio Int.,0300,0400,TAM,,China,,South Asia,,,China,EiBi
13730000,,CRI DIGITAL,0400,0430,M,,China,,Oceania,,,China,EiBi
13730000,,CRI DIGITAL,0530,0600,M,,China,,Oceania,,,China,EiBi
13730000,,CRI DIGITAL,0700,0730,M,,China,,Oceania,,,China,EiBi
13730000,,CRI DIGITAL,0830,0900,M,,China,,Oceania,,,China,EiBi
13730000,,China Radio Int.,0900,1000,M,,China,,Oceania,,,China,EiBi
13730000,,CNR1 Jammer/Firedrake,2130,1500,M,,China,,Far East,,,China,EiBi
13730000,AM,China Radio International,01:00,01:30,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
13730000,AM,China Radio International,02:00,02:30,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
13730000,AM,China Radio International,03:00,04:00,Tamil,Kunming,China,1234567,,150,234,China,HFCC
13730000,AM,China Radio International,04:00,04:30,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
13730000,AM,Media Broadcast GmbH,05:00,05:30,Multiple languages,Nauen,Germany,1234567,,250,120,Germany,HFCC
13730000,AM,China Radio International,05:30,06:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
13730000,AM,China Radio International,07:00,07:30,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
13730000,AM,China Radio International,08:30,09:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
13730000,AM,China Radio International,09:00,10:00,Standard Chinese,Kunming,China,1234567,,500,135,China,HFCC
13730000,AM,Radio Russia,10:00,14:00,Russian,Irkutsk,Russia,1234567,,100,125,Russia,HFCC
13730000,AM,Media Broadcast GmbH,15:00,16:00,Multiple languages,Nauen,Germany,1234567,,100,62,Germany,HFCC
13730000,AM,Media Broadcast GmbH,18:00,19:00,Multiple languages,Nauen,Germany,1234567,,100,158,Germany,HFCC
13730000,AM,Radio New Zealand,20:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
13730000,AM,Radio New Zealand,20:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
13730100,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13730100,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13740000,,China Radio Int.,0100,0300,S,,China,,South Americas,,,China,EiBi
13740000,,China Radio Int.,2300,0100,S,,China,,South Americas,,,China,EiBi
13740000,,Radio France Int.,0600,0630,HA,,France,,West Africa,,,France,EiBi
13740000,,BBC,1330,1400,BR,,Uzbekistan relay,,South East Asia,,,United Kingdom,EiBi
13740000,,BBC,1630,1700,KNK,,United Arab Emirates relay,Mo-Fr,East Africa,,,United Kingdom,EiBi
13740000,AM,China Radio International,01:00,03:00,Spanish,Kashi,China,1234567,,500,294,China,HFCC
13740000,AM,Radio France Internationale,06:00,06:30,Hausa,Issoudun,France,1234567,,500,170,France,HFCC
13740000,AM,Radio Russia,10:00,12:00,Russian,Irkutsk,Russia,1234567,,250,180,Russia,HFCC
13740000,AM,BBC Worldservice,13:30,14:00,Burmese,Tashkent,Ouzbékistan,1234567,,100,131,Ouzbékistan,HFCC
13740000,AM,BBC Worldservice,16:30,17:00,Kinyarwanda,Dhabayya,United Arab Emirates,23456,,250,225,United Arab Emirates,HFCC
13740000,AM,China Radio International,23:00,01:00,Spanish,Kashi,China,1234567,,500,294,China,HFCC
13750000,,China Radio Int.,0000,0100,E,,China,,Far East,,,China,EiBi
13750000,,China Radio Int.,2030,2230,F,,China,,South Europe,,,China,EiBi
13750000,,NHK Radio Japan,0400,0500,J,,Germany relay,,Middle East,,,Japan,EiBi
13750000,,Radio Romania DIGITAL,1700,1800,E,,Romania,,West Europe,,,Romania,EiBi
13750000,AM,China Radio International,00:00,01:00,English,Beijing,China,1234567,,150,95,China,HFCC
13750000,AM,Nippon Hoso Kyokai,04:00,05:00,Japanese,Nauen,Germany,1234567,,250,117,Germany,HFCC
13750000,AM,Abu Dhabi Media Company,16:30,17:00,English,Dhabayya,United Arab Emirates,23456,,250,255,United Arab Emirates,HFCC
13750000,AM,Radio Romania International,17:00,18:00,English,Tiganesti,Romania,1234567,,90,307,Romania,HFCC
13750000,AM,Media Broadcast GmbH,18:00,19:00,Multiple languages,Nauen,Germany,1234567,,100,158,Germany,HFCC
13750000,AM,China Radio International,20:30,22:30,French,Urumqi,China,1234567,,500,308,China,HFCC
13755000,,China Radio Int.,1100,1200,M,,China,,South Asia,,,China,EiBi
13755000,,China Radio Int.,1200,1300,M,,China,,South Asia,,,China,EiBi
13755000,,China Radio Int.,1300,1400,E,,China,,South Asia,,,China,EiBi
13755000,,China Radio Int.,1500,1600,M,,China,,Europe,,,China,EiBi
13755000,,CNR1 Jammer/Firedrake,0900,1100,M,,China,,Far East,,,China,EiBi
13755000,,Voice of America,0900,1100,M,,Philippines relay,,Far East,,,USA,EiBi
13755000,AM,United States Agency for Global Media (USAGM),09:00,11:00,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,349,Philippines,HFCC
13755000,AM,China Radio International,11:00,12:00,Standard Chinese,Kashi,China,1234567,,100,174,China,HFCC
13755000,AM,China Radio International,12:00,13:00,Standard Chinese,Kashi,China,1234567,,100,174,China,HFCC
13755000,AM,China Radio International,13:00,14:00,English,Kashi,China,1234567,,100,174,China,HFCC
13755000,AM,China Radio International,15:00,16:00,Standard Chinese,Kashi,China,1234567,,500,308,China,HFCC
13760000,,China Radio Int.,1600,1700,E,,China,,Europe,,,China,EiBi
13760000,,China Radio Int.,1700,1800,E,,China,,Europe,,,China,EiBi
13760000,,China Radio Int.,1800,1900,E,,China,,Europe,,,China,EiBi
13760000,,Voice of Korea,0300,0400,S,,North Korea,,Latin America,,,North Korea,EiBi
13760000,,Voice of Korea,0400,0500,E,,North Korea,,Latin America,,,North Korea,EiBi
13760000,,Voice of Korea,0500,0600,S,,North Korea,,Latin America,,,North Korea,EiBi
13760000,,Voice of Korea,0600,0700,F,,North Korea,,Latin America,,,North Korea,EiBi
13760000,,Voice of Korea,0700,0900,R,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,0900,1000,K,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,1300,1400,E,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,1400,1500,F,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,1500,1600,E,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,1600,1700,F,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea KCBS,1700,1750,K,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,1800,1900,E,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,1900,2000,S,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,2000,2100,F,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,2100,2200,E,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea,2200,2300,S,,North Korea,,Europe,,,North Korea,EiBi
13760000,,Voice of Korea KCBS,2300,2350,K,,North Korea,,Europe,,,North Korea,EiBi
13760000,,MWV New Life Station,0200,0400,E,,Madagascar,,India,,,Madagascar,EiBi
13760000,AM,World Christian Broadcasting (USA),02:00,03:00,English,Madagascar World Voice,Madagascar,1234567,,100,40,Madagascar,HFCC
13760000,AM,World Christian Broadcasting (USA),03:00,04:00,English,Madagascar World Voice,Madagascar,1234567,,100,40,Madagascar,HFCC
13760000,AM,Radio Russia,07:00,15:00,Russian,Moskva,Russia,1234567,,250,267,Russia,HFCC
13760000,AM,China Radio International,16:00,17:00,English,Kashi,China,1234567,,500,308,China,HFCC
13760000,AM,China Radio International,17:00,18:00,English,Kashi,China,1234567,,500,308,China,HFCC
13760000,AM,China Radio International,18:00,19:00,English,Kashi,China,1234567,,500,308,China,HFCC
13770000,,China Radio Int.,0000,0100,VN,,China,,South East Asia,,,China,EiBi
13770000,,China Radio Int.,2300,2400,VN,,China,,South East Asia,,,China,EiBi
13770000,,CNR 7 Greater Bay Area,0100,1100,CA,,China,,China,,,China,EiBi
13770000,,CNR 7 Greater Bay Area,1100,1805,CA,,China,,China,,,China,EiBi
13770000,AM,China Radio International,00:00,01:00,Vietnamese,Xian,China,1234567,,500,190,China,HFCC
13770000,AM,China National Radio,01:00,18:05,Chinese,Kashi,China,1234567,,450,106,China,HFCC
13770000,AM,Radio Russia,06:00,10:00,Russian,Moskva,Russia,1234567,,40,261,Russia,HFCC
13770000,AM,China Radio International,23:00,24:00,Vietnamese,Xian,China,1234567,,500,190,China,HFCC
13775000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13775000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,12:00,15:00,Urdu,Riyadh,Saudi Arabia,1234567,,500,70,Saudi Arabia,HFCC
13775000,AM,Media Broadcast GmbH,16:00,17:00,Amharic,Issoudun,France,1234567,,500,130,France,HFCC
13780000,,China Radio Int.,0130,0230,NE,,China,,Far East,,,China,EiBi
13780000,,China Radio Int.,0230,0330,NE,,China,,Far East,,,China,EiBi
13780000,AM,China Radio International,01:30,02:30,Nepali,Kunming,China,1234567,,500,283,China,HFCC
13780000,AM,China Radio International,02:30,03:30,Nepali,Kunming,China,1234567,,500,283,China,HFCC
13780000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,06:00,11:00,Arabic,Riyadh,Saudi Arabia,1234567,,100,0,Saudi Arabia,HFCC
13780000,AM,Radio Russia,20:00,16:00,Russian,Khabarovsk,Russia,1234567,,50,38,Russia,HFCC
13785000,AM,Radio Russia,10:00,14:00,Russian,Irkutsk,Russia,1234567,,250,152,Russia,HFCC
13785000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,12:00,14:00,Arabic,Riyadh,Saudi Arabia,1234567,,100,0,Saudi Arabia,HFCC
13790000,,China Radio Int.,1600,1800,A,,China,,North Africa,,,China,EiBi
13790000,,CNR1 DIGITAL,0000,1000,M,,China,,China,,,China,EiBi
13790000,,CNR1 Jammer/Firedrake,1400,1500,M,,China,,Far East,,,China,EiBi
13790000,,CNR1 Jammer/Firedrake,2130,1600,M,,China,,Far East,,,China,EiBi
13790000,,BBC,0400,0430,SO,,Madagascar relay,Mo-Fr,East Africa,,,United Kingdom,EiBi
13790000,,BBC,1800,1830,F,,Madagascar relay,,Central Africa,,,United Kingdom,EiBi
13790000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13790000,,Voice of America,1400,1500,TB,,Kuwait relay,,Far East,,,USA,EiBi
13790000,AM,China National Radio,00:00,10:00,Chinese,Qiqihar,China,1234567,,30,203,China,HFCC
13790000,AM,BBC Worldservice,04:00,04:30,Somali,Madagascar,Madagascar,23456,,250,0,Madagascar,HFCC
13790000,AM,United States Agency for Global Media (USAGM),14:00,15:00,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
13790000,AM,China Radio International,16:00,18:00,Arabic,Kashi,China,1234567,,500,269,China,HFCC
13790000,AM,BBC Worldservice,18:00,18:30,French,Madagascar,Madagascar,1234567,,250,300,Madagascar,HFCC
13795000,,China Radio Int.,1230,1330,ML,,China,,Indonesia,,,China,EiBi
13795000,AM,China Radio International,12:30,13:30,Malay (individual language),Kunming,China,1234567,,100,175,China,HFCC
13800000,,China Radio Int.,0900,1000,E,,China,,Oceania,,,China,EiBi
13800000,,Trans World Radio,1802,1832,JU,,Swaziland,Sa,East Africa,,,Swaziland,EiBi
13800000,,Trans World Radio,1802,1902,A,,Swaziland,Mo-Fr,East Africa,,,Swaziland,EiBi
13800000,,Trans World Radio,1905,1935,LIN,,Swaziland,,DR Congo,,,Swaziland,EiBi
13800000,,Trans World Radio,1935,1950,F,,Swaziland,Sa,DR Congo,,,Swaziland,EiBi
13800000,,Trans World Radio,1935,2005,LIN,,Swaziland,Mo-Fr,DR Congo,,,Swaziland,EiBi
13800000,,Brother Stair,1000,1200,E,,Bulgaria relay,,Middle East,,,USA,EiBi
13800000,AM,Radio Russia,06:00,09:00,Russian,Moskva,Russia,1234567,,40,261,Russia,HFCC
13800000,AM,China Radio International,09:00,10:00,English,Kunming,China,1234567,,500,135,China,HFCC
13800000,AM,The Overcomer Ministry,10:00,12:00,English,Sofia,Bulgaria,1234567,,250,126,Bulgaria,HFCC
13800000,AM,Voice of the Andes,15:30,16:30,Multiple languages,Nauen,Germany,1234567,,125,100,Germany,HFCC
13800000,AM,Trans World Radio,18:02,19:02,Arabic,Manzini,Swaziland,23456,,100,13,Swaziland,HFCC
13800000,AM,Trans World Radio,19:05,20:05,Lingala / French,Manzini,Swaziland,23456,,100,343,Swaziland,HFCC
13803000,,E06 Russian Spy Numbers,0310,0320,E,,Russian Federation,Mo,Russian Federation,,,Russian Federation,EiBi
13805000,AM,Radio Russia,12:00,13:00,Russian,Irkutsk,Russia,1234567,,250,180,Russia,HFCC
13810000,,China Radio Int.,1200,1400,M,,China,,East Africa,,,China,EiBi
13810000,,China Radio Int.,1800,2000,D,,China,,West Europe,,,China,EiBi
13810000,,CNR1 DIGITAL,0400,1100,M,,China,,Far East,,,China,EiBi
13810000,,CRI DIGITAL,0330,0400,M,,China,,Oceania,,,China,EiBi
13810000,,BBC,0600,0630,F,,United Kingdom,,North Africa,,,United Kingdom,EiBi
13810000,AM,China Radio International,03:30,04:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
13810000,AM,China National Radio,04:00,11:00,Chinese,Kunming,China,1234567,,30,32,China,HFCC
13810000,AM,BBC Worldservice,06:00,06:29,French,Woofferton,United Kingdom,1234567,,125,180,United Kingdom,HFCC
13810000,AM,China Radio International,12:00,14:00,Chinese,Kashi,China,1234567,,100,239,China,HFCC
13810000,AM,Media Broadcast GmbH,17:00,18:00,Multiple languages,Nauen,Germany,1234567,,100,144,Germany,HFCC
13810000,AM,China Radio International,18:00,20:00,German,Kashi,China,1234567,,500,308,China,HFCC
13825000,,CNR1 DIGITAL,0100,0900,M,,China,,Far East,,,China,EiBi
13825000,,CNR1 Jammer/Firedrake,1000,1030,M,,China,,Far East,,,China,EiBi
13825000,,Mizzima Radio,1200,1300,BR,,Uzbekistan relay,,South East Asia,,,Clandestine stations,EiBi
13825000,,BBC,2200,2400,E,,Oman relay,,Indonesia,,,United Kingdom,EiBi
13825000,,E06 Russian Spy Numbers,0500,0510,E,,Russian Federation,Th,Russian Federation,,,Russian Federation,EiBi
13825000,,Radio Taiwan Int.,1000,1030,CA,,Taiwan,,South East Asia,,,Taiwan,EiBi
13825000,,Radio Taiwan Int.,1030,1100,HK,,Taiwan,,South East Asia,,,Taiwan,EiBi
13825000,AM,China National Radio,01:00,09:00,Chinese,Beijing,China,1234567,,30,175,China,HFCC
13825000,AM,China National Radio,10:00,10:30,Chinese,Urumqi,China,1234567,,100,128,China,HFCC
13825000,AM,BBC Worldservice,22:00,24:00,English,A'Seela,Oman,1234567,,250,105,Oman,HFCC
13827000,,E06 Russian Spy Numbers,0310,0320,E,,Russian Federation,Mo,Russian Federation,,,Russian Federation,EiBi
13830000,,Radio Vaticana,1530,1600,AH,,Vatican State,,East Africa,,,Vatican State,EiBi
13830000,,Radio Vaticana,1600,1615,SWA,,Madagascar relay,Sa,East Africa,,,Vatican State,EiBi
13830000,,Radio Vaticana,1600,1630,SWA,,Madagascar relay,Su-Mo,East Africa,,,Vatican State,EiBi
13830000,,Radio Vaticana,1615,1630,SO,,Madagascar relay,Sa,East Africa,,,Vatican State,EiBi
13830000,,Radio Vaticana,1630,1700,E,,Madagascar relay,,East Africa,,,Vatican State,EiBi
13830000,,Radio Vaticana,1700,1730,F,,Vatican State,,Central Africa,,,Vatican State,EiBi
13830000,,Radio Vaticana,1730,1800,TIG,,Vatican State,,East Africa,,,Vatican State,EiBi
13830000,,Radio Vaticana,1840,1900,Ros,,Vatican State,Su,Africa,,,Vatican State,EiBi
13830000,AM,Vatican Radio,15:30,16:00,Amharic,S. Maria di Galeria,Vatican,1234567,,250,113,Vatican,HFCC
13830000,AM,Vatican Radio,16:00,16:15,Swahili (macrolanguage),Madagascar,Madagascar,7,,250,336,Madagascar,HFCC
13830000,AM,Vatican Radio,16:00,16:30,Swahili (macrolanguage),Madagascar,Madagascar,123456,,250,317,Madagascar,HFCC
13830000,AM,Vatican Radio,16:15,16:30,Somali,Madagascar,Madagascar,7,,250,336,Madagascar,HFCC
13830000,AM,Vatican Radio,16:30,17:00,English,Madagascar,Madagascar,1234567,,250,258,Madagascar,HFCC
13830000,AM,Vatican Radio,17:00,17:30,French,S. Maria di Galeria,Vatican,1234567,,250,160,Vatican,HFCC
13830000,AM,Vatican Radio,17:30,18:00,Tigrinya,S. Maria di Galeria,Vatican,1234567,,250,113,Vatican,HFCC
13830000,AM,Vatican Radio,18:40,19:00,Latin,S. Maria di Galeria,Vatican,1234567,,250,210,Vatican,HFCC
13835000,,CNR1 DIGITAL,1000,1200,M,,China,,China,,,China,EiBi
13835000,AM,China National Radio,10:00,12:00,Chinese,Qiqihar,China,1234567,,30,203,China,HFCC
13835000,AM,Nippon Hoso Kyokai,14:00,15:00,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
13840000,,CNR1 Jammer/Firedrake,2130,1400,M,,China,,Far East,,,China,EiBi
13840000,,RNZ Pacific DIGITAL,1959,2058,E,,New Zealand,Su-Fr,Oceania,,,New Zealand,EiBi
13840000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
13840000,AM,Radio New Zealand,00:00,05:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
13840000,AM,Radio New Zealand,00:00,05:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
13840000,AM,Radio New Zealand,05:00,09:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
13840000,AM,Radio New Zealand,05:00,09:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
13840000,AM,Allan H. Weiner,09:00,12:00,Multiple languages,Sofia,Bulgaria,1234567,,250,156,Bulgaria,HFCC
13840000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,15:00,18:00,English,Jeddah,Saudi Arabia,1234567,,250,330,Saudi Arabia,HFCC
13840000,AM,Radio New Zealand,18:30,21:00,English,Rangitaiki,New Zealand,1234567,,35,35,New Zealand,HFCC
13840000,AM,Radio New Zealand,20:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
13840000,AM,Radio New Zealand,20:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
13845000,,"WWCR 3 Nashville, TN",1200,2400,E,,USA,,North Americas,,,USA,EiBi
13845000,,"WWCR 3 Nashville, TN",1300,0100,E,,USA,,North Americas,,,USA,EiBi
13845000,,"WWCR 3 Nashville, TN",1300,1330,L,,USA,Su,North Americas,,,USA,EiBi
13845000,,"WWCR 3 Nashville, TN",1600,1700,S,,USA,Sa,North Americas,,,USA,EiBi
13845000,AM,"WNQM, Inc.",12:00,24:00,English,"Nashville, TN",United States,1234567,,100,40,United States,HFCC
13845000,AM,"WNQM, Inc.",12:00,24:00,English,"Nashville, TN",United States,1234567,,100,40,United States,HFCC
13845000,AM,"WNQM, Inc.",12:00,24:00,English,"Nashville, TN",United States,1234567,,100,40,United States,HFCC
13850000,,China Radio Int.,0900,1100,M,,China,,South East Asia,,,China,EiBi
13850000,,BBC,0300,0330,PS,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
13850000,AM,Radio Russia,02:00,06:00,Russian,Petropavlo Kam.,Russia,1234567,,200,61,Russia,HFCC
13850000,AM,BBC Worldservice,03:00,03:30,Pushto,A'Seela,Oman,1234567,,250,35,Oman,HFCC
13850000,AM,Allan H. Weiner,06:00,09:00,Multiple languages,Sofia,Bulgaria,1234567,,250,156,Bulgaria,HFCC
13850000,AM,China Radio International,09:00,11:00,Standard Chinese,Beijing,China,1234567,,500,193,China,HFCC
13855000,,Ifrikya FM,1900,0100,A,,Algeria,,West Africa,,,Algeria,EiBi
13855000,AM,Telediffusion d'Algerie,00:00,01:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
13855000,AM,Telediffusion d'Algerie,19:00,20:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
13855000,AM,Telediffusion d'Algerie,20:00,21:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
13855000,AM,Telediffusion d'Algerie,21:00,22:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
13855000,AM,Radio Russia,22:00,02:00,Russian,Armavir,Russia,1234567,,500,290,Russia,HFCC
13855000,AM,Telediffusion d'Algerie,22:00,23:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
13855000,AM,Telediffusion d'Algerie,23:00,24:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
13860000,,China Radio Int.,1100,1200,R,,China,,Siberia,,,China,EiBi
13860000,,China Radio Int.,1500,1600,R,,China,,East Europe,,,China,EiBi
13860000,,CNR1 Jammer/Firedrake,1400,1500,M,,China,,Far East,,,China,EiBi
13860000,,NHK Radio Japan,1200,1300,J,,Japan,,Middle East,,,Japan,EiBi
13860000,,Voice of America,1400,1500,TB,,Kuwait relay,,Far East,,,USA,EiBi
13860000,AM,China Radio International,11:00,12:00,Russian,Beijing,China,1234567,,500,318,China,HFCC
13860000,AM,Nippon Hoso Kyokai,12:00,13:00,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
13860000,AM,United States Agency for Global Media (USAGM),14:00,15:00,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
13860000,AM,China Radio International,15:00,16:00,Russian,Shijiazhuang,China,1234567,,500,315,China,HFCC
13863000,,E06 Russian Spy Numbers,0400,0410,E,,Russian Federation,Th,Russian Federation,,,Russian Federation,EiBi
13865000,,Radio Piepzender,0000,2400,NL,,The Netherlands,,Europe,,,The Netherlands,EiBi
13865000,AM,Radio Piepzender,00:00,24:00,Dutch,Zwolle,Netherlands,1234567,,2,0,Netherlands,HFCC
13870000,,China Radio Int.,1630,1730,HA,,China,,Nigeria,,,China,EiBi
13870000,,CNR1 Jammer/Firedrake,2130,1500,M,,China,,China,,,China,EiBi
13870000,,FEBC Manila,0100,0130,BR,,Philippines,Mo-Fr,South East Asia,,,Philippines,EiBi
13870000,,FEBC Manila,0130,0145,SHT,,Philippines,Fr-Su,South East Asia,,,Philippines,EiBi
13870000,,FEBC Manila,1000,1030,SHA,,Philippines,Mo-Fr,South East Asia,,,Philippines,EiBi
13870000,,FEBC Manila,1030,1100,MIE,,Philippines,Mo-Fr,South East Asia,,,Philippines,EiBi
13870000,,FEBC Manila,1100,1300,KH,,Philippines,,South East Asia,,,Philippines,EiBi
13870000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
13870000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13870000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
13870000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
13870000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
