Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
576000,AM,VO ISLAMIC REP.IRAN,0000,2400,Arabic,Bandar-e Mahshahr,Iran,1234567,,300,,IRIB b25,Aoki
576000,AM,RNE Radio Nacional,0000,2400,Spanish,Palau de Plegamans,Spain,1234567,,100,,RNE1,Aoki
576000,AM,R.Myanmar,2300,1700,Burmese,Yangon,MMR,1234567,,100,,MRTV //5985,Aoki
576000,AM,R.Algerie Internationale,0000,2400,Ara/Fre/Eng/Spa,B?char/Kenadsa         A,LG 3,1234567,,400,,LGI,Aoki
576000,AM,NHK 1 Ofunato,0000,2400,Japanese,Iwate-Ofunato,Japan,1234567,,0.5,,,Aoki
576000,AM,NHK 1 Kagoshima,0000,2400,Japanese,Kagoshima,Japan,1234567,,10,,JOHG,Aoki
576000,AM,NHK 1 Hamamatsu,0000,2400,Japanese,Hamamatsu,Japan,1234567,,1,,JODG,Aoki
576000,AM,BNR Horizont,0000,2400,Bulgalian,Gramada,Bulgaria,1234567,,200,ND,BNR,Aoki
576000,,R.Algiers Int.,0450,1330,"A,F",,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1330,1400,E,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1400,1430,S,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1430,1600,A,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1600,1630,F,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1630,1700,A,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1700,1730,F,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1730,1900,A,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1900,1930,E,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,1930,2000,S,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,2000,2200,A,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,2200,2300,F,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,2300,2315,E,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,2315,2330,S,,Algeria,,North Africa,,,Algeria,EiBi
576000,,R.Algiers Int.,2330,0450,"A,F",,Algeria,,North Africa,,,Algeria,EiBi
576000,,IRIB Voice of I.R.Iran,0000,2400,A,,Iran,,Middle East,,,Iran,EiBi
576000,AM,BNR Horizont,0000,2400,Bulgarian,Gramada,,smtwtfs,,,,,Aoki
576000,AM,NHK 1 Hamamatsu,0000,2400,Japanese,Hamamatsu,,smtwtfs,,,,,Aoki
576000,AM,NHK 1 Kagoshima,0000,2400,Japanese,Kagoshima,,smtwtfs,,,,,Aoki
576000,AM,NHK 1 Ofunato,0000,2400,Japanese,Iwate-Ofunato,,smtwtfs,,,,,Aoki
576000,AM,R.Algerie Internationale,0000,2400,Ara/Fre/Eng/Spa,B�char/Kenadsa,,smtwtfs,,,,,Aoki
576000,AM,RNE Radio Nacional,0000,2400,Spanish,Palau de Plegamans,,smtwtfs,,,,,Aoki
576000,AM,VoIRI,0000,2400,Arabic,Bandar-e Mahshahr,,smtwtfs,,,,,Aoki
576000,AM,VOIRI,0000,2400,Arabic,Bandar-e Mahshahr,,smtwtfs,ME,,,,EiBi
576000,AM,R.Algiers Int.,0450,1330,Arabic/French,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1330,1400,English,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1400,1430,Spanish,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1430,1600,Arabic,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1600,1630,French,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1630,1700,Arabic,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1700,1730,French,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1730,1900,Arabic,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1900,1930,English,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,1930,2000,Spanish,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,2000,2200,Arabic,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,2200,2300,French,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,2300,2315,English,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Myanmar,2300,1700,Burmese,Yangon,,smtwtfs,,,,,Aoki
576000,AM,R.Algiers Int.,2315,2330,Spanish,Bechar,,smtwtfs,NAf,,,,EiBi
576000,AM,R.Algiers Int.,2330,0450,Arabic/French,Bechar,,smtwtfs,NAf,,,,EiBi
585000,AM,SBC R.Riyadh,0300,2300,Arabic              1,Riyadh,Saudi Arabia,1234567,,200,,SBA,Aoki
585000,AM,RNE Radio Nacional,0000,2400,Spanish,Majadahonda (Madrid),Spain,1234567,,600,,RNE1,Aoki
585000,AM,NHK 1 Maizuru,0000,2400,Japanese,Maizuru,Japan,1234567,,0.5,,,Aoki
585000,AM,NHK 1 Kushiro,0000,2400,Japanese,Kushiro,Japan,1234567,,10,,JOPG,Aoki
585000,AM,NHK 1 Koza,0000,2400,Japanese,Wakayama-Koza,Japan,1234567,,0.1,,,Aoki
585000,AM,NHK 1 Iwakuni,0000,2400,Japanese,Iwakuni,Japan,1234567,,0.3,,,Aoki
585000,AM,IRIB Radio Farhang,0000,2400,Persian             1,Ghestagh,Iran,1234567,,000,,IRIB b25,Aoki
585000,AM,IRIB Radio Farhang,0000,2400,Persian,Ghestagh,,smtwtfs,,,,,Aoki
585000,AM,NHK 1 Iwakuni,0000,2400,Japanese,Iwakuni,,smtwtfs,,,,,Aoki
585000,AM,NHK 1 Koza,0000,2400,Japanese,Wakayama-Koza,,smtwtfs,,,,,Aoki
585000,AM,NHK 1 Kushiro,0000,2400,Japanese,Kushiro,,smtwtfs,,,,,Aoki
585000,AM,NHK 1 Maizuru,0000,2400,Japanese,Maizuru,,smtwtfs,,,,,Aoki
585000,AM,RNE Radio Nacional,0000,2400,Spanish,Madrid,,smtwtfs,,,,,Aoki
585000,AM,SBC R.Riyadh,0300,2300,Arabic,Riyadh,,smtwtfs,,,,,Aoki
594000,AM,SBA Radio Riyadh,0300,1500,Arabic              2,Duba,Saudi Arabia,1234567,,000,,BSKSA Genaral 1st,Aoki
594000,AM,R.Myanmar,2300,1700,Burmese,Naypyidaw,MMR,1234567,,200,,MRTV //5985,Aoki
594000,AM,PBS Xizang,2050,1805,Tibetan,Lhasa-Baiding 602,TIB,1234567,,200,ND,CTB,Aoki
594000,AM,NHK 1 Tokyo,0000,2400,Japanese,Saitama-Kuki,Japan,1234567,,300,,JOAK,Aoki
594000,AM,ALL INDIA RADIO,0030,0830,Bengal              1,Chinsurah,India,1234567,,000,,AIR b25,Aoki
594000,AM,ALL INDIA RADIO,0830,0900,English/Hindi       1,Chinsurah,India,1234567,,000,,AIR b25,Aoki
594000,AM,ALL INDIA RADIO,1000,1515,Bengal              1,Chinsurah,India,1234567,,000,,AIR b25,Aoki
594000,AM,ALL INDIA RADIO,1515,1545,Hindi/English       1,Chinsurah,India,1234567,,000,,AIR b25,Aoki
594000,AM,ALL INDIA RADIO,1545,1830,Bengal              1,Chinsurah,India,1234567,,000,,AIR b25,Aoki
594000,,AIR Akashvani Ext.Sce,0030,0900,BE,,India,,Bangla Desh,,,India,EiBi
594000,,AIR Akashvani Ext.Sce,1000,1515,BE,,India,,Bangla Desh,,,India,EiBi
594000,,AIR Akashvani Ext.Sce,1515,1530,HI,,India,,Bangla Desh,,,India,EiBi
594000,,AIR Akashvani Ext.Sce,1530,1545,E,,India,,Bangla Desh,,,India,EiBi
594000,,AIR Akashvani Ext.Sce,1545,1830,BE,,India,,Bangla Desh,,,India,EiBi
594000,AM,NHK 1 Tokyo,0000,2400,Japanese,Japan,,smtwtfs,,,,,Aoki
594000,AM,AIR,0030,0830,Bangla,Chinsurah,,smtwtfs,,,,,Aoki
594000,AM,AIR Akashvani Ext.Sce,0030,0900,Bangla,Kolkata (Calcutta),,smtwtfs,BGD,,,,EiBi
594000,AM,SBA Radio Riyadh,0300,1500,Arabic,Duba,,smtwtfs,,,,,Aoki
594000,AM,AIR,0830,0900,English/Hindi,Chinsurah,,smtwtfs,,,,,Aoki
594000,AM,AIR,1000,1515,Bangla,Chinsurah,,smtwtfs,,,,,Aoki
594000,AM,AIR Akashvani Ext.Sce,1000,1515,Bangla,Kolkata (Calcutta),,smtwtfs,BGD,,,,EiBi
594000,AM,AIR,1515,1545,Hindi/English,Chinsurah,,smtwtfs,,,,,Aoki
594000,AM,AIR Akashvani Ext.Sce,1515,1530,Hindi,Kolkata (Calcutta),,smtwtfs,BGD,,,,EiBi
594000,AM,AIR Akashvani Ext.Sce,1530,1545,English,Kolkata (Calcutta),,smtwtfs,BGD,,,,EiBi
594000,AM,AIR,1545,1830,Bangla,Chinsurah,,smtwtfs,,,,,Aoki
594000,AM,AIR Akashvani Ext.Sce,1545,1830,Bangla,Kolkata (Calcutta),,smtwtfs,BGD,,,,EiBi
594000,AM,PBS Xizang,2050,1805,Tibetan,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
594000,AM,R.Myanmar,2300,1700,Burmese,Naypyidaw,,smtwtfs,,,,,Aoki
603000,AM,Smooth Radio,0000,2400,English,Littlebourne,United Kingdom,1234567,,0.4,ND,,Aoki
603000,AM,Radio Romania Actualitati,0000,2400,Romanian,Oradea,Romania,1234567,,50,,SRR,Aoki
603000,AM,NHK 1 Okayama,0000,2400,Japanese,Okayama,Japan,1234567,,5,,JOKK,Aoki
603000,AM,NHK 1 Obihiro,0000,2400,Japanese,Obihiro,Japan,1234567,,5,,JOOG,Aoki
603000,AM,KBS 2 Happy FM,2000,1800,Korean,Hwaseong,South Korea,1234567,,500,,HLSA 106.1,Aoki
603000,AM,CHINA RADIO INTERNATIONAL,0400,0600,Vietnamese,Dongfang Hainan 871,China,1234567,,600,,CRI b25,Aoki
603000,AM,CHINA RADIO INTERNATIONAL,1100,1200,Cantonese,Dongfang Hainan 871,China,1234567,,600,,CRI b25,Aoki
603000,AM,CHINA RADIO INTERNATIONAL,1200,1700,Vietnamese,Dongfang Hainan 871,China,1234567,,600,,CRI b25,Aoki
603000,AM,CHINA RADIO INTERNATIONAL,2300,0100,Vietnamese,Dongfang Hainan 871,China,1234567,,600,,CRI b25,Aoki
603000,,China Radio Int.,0000,0100,VN,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,0400,0600,VN,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,1100,1200,CA,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,1200,1300,VN,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,1300,1400,VN,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,1400,1500,VN,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,1500,1600,VN,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,1600,1700,VN,,China,,South East Asia,,,China,EiBi
603000,,China Radio Int.,2300,2400,VN,,China,,South East Asia,,,China,EiBi
603000,,Radio Bukarest,1100,1200,D,,Romania,Mo-Sa,Romania,,,Romania,EiBi
603000,AM,China Radio Intl,0000,0100,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,NHK 1 Obihiro,0000,2400,Japanese,Obihiro,,smtwtfs,,,,,Aoki
603000,AM,NHK 1 Okayama,0000,2400,Japanese,Okayama,,smtwtfs,,,,,Aoki
603000,AM,Radio Romania Actualitati,0000,2400,Romanian,Oradea,,smtwtfs,,,,,Aoki
603000,AM,Smooth Radio,0000,2400,English,Littlebourne,,smtwtfs,,,,,Aoki
603000,AM,China Radio Intl,0400,0600,Vietnamese,China,,smtwtfs,,,,,Aoki
603000,AM,China Radio Intl,0400,0600,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,China Radio Intl,1100,1200,Cantonese,China,,smtwtfs,,,,,Aoki
603000,AM,China Radio Intl,1100,1200,Cantonese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,China Radio Intl,1200,1300,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,China Radio Intl,1200,1700,Vietnamese,China,,smtwtfs,,,,,Aoki
603000,AM,Radio Bukarest,1200,1300,German,Bucharest,,.mtwtfs,ROU,,,,EiBi
603000,AM,China Radio Intl,1300,1400,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,China Radio Intl,1400,1500,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,China Radio Intl,1500,1600,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,China Radio Intl,1600,1700,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
603000,AM,KBS 2 Happy FM,2000,1800,Korean,Hwaseong,,smtwtfs,,,,,Aoki
603000,AM,China Radio Intl,2300,0100,Vietnamese,China,,smtwtfs,,,,,Aoki
603000,AM,China Radio Intl,2300,2400,Vietnamese,Dongfang (Hainan),,smtwtfs,SEA,,,,EiBi
612000,AM,VO ISLAMIC REP.IRAN,0420,1520,Arabic,Qasr-e Shirin,Iran,1234567,,600,,IRIB b25,Aoki
612000,AM,Trans World Radio,1425,1455,Uighur,Bishkek,Kyrgyzstan,.2345..,,150,,TWR b25,Aoki
612000,AM,Trans World Radio,1455,1545,Kazakh,Bishkek,Kyrgyzstan,1234567,,150,,TWR b25,Aoki
612000,AM,Trans World Radio,1545,1600,Russian,Bishkek,Kyrgyzstan,1,,150,,TWR b25,Aoki
612000,AM,Trans World Radio,1545,1615,Russian,Bishkek,Kyrgyzstan,.234567,,150,,TWR b25,Aoki
612000,AM,Trans World Radio,1600,1615,Uzbek,Bishkek,Kyrgyzstan,1,,150,,TWR b25,Aoki
612000,AM,Trans World Radio,1615,1700,Uzbek,Bishkek,Kyrgyzstan,1234567,,150,,TWR b25,Aoki
612000,AM,Trans World Radio,1700,1715,Kazakh,Bishkek,Kyrgyzstan,1....67,,150,,TWR b25,Aoki
612000,AM,NHK 1 Fukuoka,0000,2400,Japanese,Fukuoka,Japan,1234567,,100,,JOLK,Aoki
612000,AM,KYRGYZ RADIO 1Birinchi Radio,0000,1200,Kyrgyz,Bishkek,Kyrgyzstan,1234567,,150,,KGR1,Aoki
612000,AM,BRTC Al-Quran,0000,2400,Arabic,Abu Hayan,Bahrain,1234567,,100,ND,BRTC,Aoki
612000,AM,4QR ABC Brisbane,0000,2400,English,Brisbane/Bald Hills,Australia,1234567,,50,,4QR,Aoki
612000,,IRIB Voice of I.R.Iran,0420,1520,A,,Iran,,Middle East,,,Iran,EiBi
612000,,Trans World Radio,1700,1715,KZ,,Kyrgyzstan relay,Fr-Su,Central Asia,,,USA,EiBi
612000,,Trans World Radio,1700,1730,,,Kyrgyzstan relay,Mo-Th,Central Asia,,,USA,EiBi
612000,,Trans World Radio,1715,1730,KG,,Kyrgyzstan relay,Fr-Su,Central Asia,,,USA,EiBi
612000,AM,4QR ABC Brisbane,0000,2400,English,Brisbane/Bald Hills,,smtwtfs,,,,,Aoki
612000,AM,BRTC Al-Quran,0000,2400,Arabic,Abu Hayan,,smtwtfs,,,,,Aoki
612000,AM,KYRGYZ RADIO 1 Birinchi Radio,0000,1200,Kyrgyz,Bishkek,,smtwtfs,,,,,Aoki
612000,AM,NHK 1 Fukuoka,0000,2400,Japanese,Fukuoka,,smtwtfs,,,,,Aoki
612000,AM,VoIRI,0420,1520,Arabic,Qasr-e Shirin,,smtwtfs,,,,,Aoki
612000,AM,VOIRI,0420,1520,Arabic,Qasr Shirin,,smtwtfs,ME,,,,EiBi
612000,AM,TWR Asia,1425,1455,Uighur,Bishkek,,.mtwt..,,,,,Aoki
612000,AM,TWR Asia,1455,1545,Kazakh,Bishkek,,smtwtfs,,,,,Aoki
612000,AM,TWR Asia,1545,1600,Russian,Bishkek,,s......,,,,,Aoki
612000,AM,TWR Asia,1545,1615,Russian,Bishkek,,.mtwtfs,,,,,Aoki
612000,AM,TWR Asia,1600,1615,Uzbek,Bishkek,,s......,,,,,Aoki
612000,AM,TWR Asia,1615,1700,Uzbek,Bishkek,,smtwtfs,,,,,Aoki
612000,AM,TWR,1700,1715,Kazakh,Bishkek,,s....fs,CAs,,,,EiBi
612000,AM,TWR,1700,1730,?,Bishkek,,.mtwt..,CAs,,,,EiBi
612000,AM,TWR Asia,1700,1715,Kazakh,Bishkek,,s....fs,,,,,Aoki
612000,AM,TWR,1715,1730,Kyrgyz,Bishkek,,s....fs,CAs,,,,EiBi
621000,AM,Voice of Korea (KCBS),2000,2100,Korean,Chongjin-Nanam,North Korea,1234567,,500,ND,VOK b25,Aoki
621000,AM,Voice of Korea,0700,1250,Japanese,Chongjin-Nanam,North Korea,1234567,,500,,VOK b25,Aoki
621000,AM,Voice of Korea,2100,2350,Japanese,Chongjin-Nanam,North Korea,1234567,,500,ND,VOK b25,Aoki
621000,AM,NHK 1 Nobeoka,0000,2400,Japanese,Miyazaki-Nobeoka,Japan,1234567,,1,,,Aoki
621000,AM,NHK 1 Iida,0000,2400,Japanese,Nagano-Iida,Japan,1234567,,1,,,Aoki
621000,AM,NHK 1 Asahikawa,0000,2400,Japanese,Asahikawa,Japan,1234567,,3,,JOCG,Aoki
621000,,Voice of Korea,0700,0900,J,,North Korea,,Japan,,,North Korea,EiBi
621000,,Voice of Korea,0900,1300,J,,North Korea,,Japan,,,North Korea,EiBi
621000,,Voice of Korea KCBS,2000,2050,K,,North Korea,,Far East,,,North Korea,EiBi
621000,,Voice of Korea,2100,2400,J,,North Korea,,Japan,,,North Korea,EiBi
621000,AM,NHK 1 Asahikawa,0000,2400,Japanese,Asahikawa,,smtwtfs,,,,,Aoki
621000,AM,NHK 1 Iida,0000,2400,Japanese,Nagano-Iida,,smtwtfs,,,,,Aoki
621000,AM,NHK 1 Nobeoka,0000,2400,Japanese,Miyazaki-Nobeoka,,smtwtfs,,,,,Aoki
621000,AM,V.Korea,0700,0900,Japanese,Chongjin/Haeju,,smtwtfs,J,,,,EiBi
621000,AM,V.Korea,0700,1250,Japanese,Chongjin-Nanam,,smtwtfs,,,,,Aoki
621000,AM,V.Korea,0900,1300,Japanese,Chongjin/Haeju,,smtwtfs,J,,,,EiBi
621000,AM,V.Korea (KCBS),2000,2100,Korean,Chongjin-Nanam,,smtwtfs,,,,,Aoki
621000,AM,V.Korea KCBS,2000,2050,Korean,Chongjin/Haeju,,smtwtfs,FE,,,,EiBi
621000,AM,V.Korea,2100,2350,Japanese,Chongjin-Nanam,,smtwtfs,,,,,Aoki
621000,AM,V.Korea,2100,2400,Japanese,Chongjin/Haeju,,smtwtfs,J,,,,EiBi
630000,AM,SRR Antena Satelor,0350,2000,Romanian,Voine?ti,Romania,1234567,,50,,SRR,Aoki
630000,AM,RTV.TUNISIA,0000,2400,Arabic,Tunis-Djedeida,Tunisia,1234567,,300,,RTT,Aoki
630000,AM,Radio Timisoara,0000,2000,Romanian,Ortisoara,Romania,1234567,,400,,SRR,Aoki
630000,,Radio Temeswar,1000,1100,D,,Romania,,Romania,,,Romania,EiBi
630000,AM,R.Timisoara,0000,2000,Romanian,Ortisoara,,smtwtfs,,,,,Aoki
630000,AM,RTV.Tunisia,0000,2400,Arabic,Tunis-Djedeida,,smtwtfs,,,,,Aoki
630000,AM,SRR Antena Satelor,0350,2000,Romanian,Voine?ti,,smtwtfs,,,,,Aoki
630000,AM,R.Temeswar,1100,1200,German,Bucharest,,smtwtfs,ROU,,,,EiBi
639000,AM,VO ISLAMIC REP.IRAN,0420,0520,Kurdish,Bonab,Iran,1234567,,100,,IRIB b25,Aoki
639000,AM,VO ISLAMIC REP.IRAN,1320,1420,Kurdish,Bonab,Iran,1234567,,100,,IRIB b25,Aoki
639000,AM,VO ISLAMIC REP.IRAN,1820,1920,Turkish,Bonab,Iran,1234567,,100,,IRIB b25,Aoki
639000,AM,STV Radio,0000,2400,Japanese,Hakodate,Japan,1234567,,5,,JOWN,Aoki
639000,AM,RNE Radio Nacional,0000,2400,Spanish,Mesondo Bento,Spain,1234567,,300,,RNE1,Aoki
639000,AM,NHK 2 Shizuoka,2100,1540,Japanese,Shizuoka,Japan,1234567,,10,,JOPB-Mar.31 2026 off,Aoki
639000,AM,NHK 1 Oita,0000,2400,Japanese,Oita,Japan,1234567,,5,,JOIP,Aoki
639000,AM,Myanmar Thazin Radio,0130,0200,English,Naypyidaw,MMR,1234567,,400,356,MRMS,Aoki
639000,AM,Myanmar Thazin Radio,0430,0700,English,Naypyidaw,MMR,1234567,,400,356,MRMS,Aoki
639000,AM,Myanmar Thazin Radio,0930,1500,Burmese/dialect,Naypyidaw,MMR,1234567,,400,356,MRMS,Aoki
639000,AM,Myanmar Thazin Radio,2330,0130,Burmese,Naypyidaw,MMR,1234567,,400,356,MRMS,Aoki
639000,AM,Cesky rozhlas 2,0300,2300,Czech,Liblice,Czech Republic,1234567,,750,,Cesky Rozhlas,Aoki
639000,,BBC,0600,0700,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,0700,0730,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1300,1400,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1400,1430,A,,Cyprus relay,Mo-Fr,Middle East,,,United Kingdom,EiBi
639000,,BBC,1400,1430,E,,Cyprus relay,SaSu,Middle East,,,United Kingdom,EiBi
639000,,BBC,1430,1500,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1500,1530,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1530,1700,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1700,1730,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1730,1800,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1800,1900,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
639000,,BBC,1900,1930,A,,Cyprus relay,Mo-Fr,Middle East,,,United Kingdom,EiBi
639000,,BBC,1900,1930,E,,Cyprus relay,SaSu,Middle East,,,United Kingdom,EiBi
639000,,IRIB Voice of I.R.Iran,0420,0520,KU,,Iran,,Middle East,,,Iran,EiBi
639000,,IRIB Voice of I.R.Iran,1320,1420,KU,,Iran,,Middle East,,,Iran,EiBi
639000,,IRIB Voice of I.R.Iran,1420,1620,KU,,Iran,,Middle East,,,Iran,EiBi
639000,,IRIB Voice of I.R.Iran,1820,1920,TU,,Iran,,Middle East,,,Iran,EiBi
639000,AM,NHK 1 Oita,0000,2400,Japanese,Oita,,smtwtfs,,,,,Aoki
639000,AM,RNE Radio Nacional,0000,2400,Spanish,Mesondo Bento,,smtwtfs,,,,,Aoki
639000,AM,STV Radio,0000,2400,Japanese,Hakodate,,smtwtfs,,,,,Aoki
639000,AM,Myanmar Thazin Radio,0130,0200,English,Naypyidaw,,smtwtfs,,,,,Aoki
639000,AM,Cesky rozhlas 2,0300,2300,Czech,Liblice,,smtwtfs,,,,,Aoki
639000,AM,VoIRI,0420,0520,Kurdish,Bonab,,smtwtfs,,,,,Aoki
639000,AM,VOIRI,0420,0520,Kurdish,Bonab,,smtwtfs,ME,,,,EiBi
639000,AM,Myanmar Thazin Radio,0430,0700,English,Naypyidaw,,smtwtfs,,,,,Aoki
639000,AM,BBC,0600,0700,English,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,BBC,0700,0730,Arabic,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,Myanmar Thazin Radio,0930,1500,Burmese/dialect,Naypyidaw,,smtwtfs,,,,,Aoki
639000,AM,BBC,1300,1400,Arabic,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,VoIRI,1320,1420,Kurdish,Bonab,,smtwtfs,,,,,Aoki
639000,AM,VOIRI,1320,1420,Kurdish,Bonab,,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1400,1430,Arabic,Zygi (Limassol),,.mtwtf.,ME,,,,EiBi
639000,AM,BBC,1400,1430,English,Zygi (Limassol),,s.....s,ME,,,,EiBi
639000,AM,VOIRI,1420,1620,Kurdish,Bonab,,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1430,1500,English,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1500,1530,Arabic,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1530,1700,English,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1700,1730,Arabic,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1730,1800,English,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1800,1900,Arabic,Zygi (Limassol),,smtwtfs,ME,,,,EiBi
639000,AM,VoIRI,1820,1920,Turkish,Bonab,,smtwtfs,,,,,Aoki
639000,AM,VOIRI,1820,1920,Turkish,Bonab,,smtwtfs,ME,,,,EiBi
639000,AM,BBC,1900,1930,Arabic,Zygi (Limassol),,.mtwtf.,ME,,,,EiBi
639000,AM,BBC,1900,1930,English,Zygi (Limassol),,s.....s,ME,,,,EiBi
639000,AM,NHK 2 Shizuoka,2100,1540,Japanese,Shizuoka,,smtwtfs,,,,,Aoki
639000,AM,Myanmar Thazin Radio,2330,0130,Burmese,Naypyidaw,,smtwtfs,,,,,Aoki
640000,AM,KFI,0000,2400,English (HD Radio),"Los Angeles, California",USA,1234567,,50,,More Stimulating Talk Radio,Aoki
640000,HDR,KFI,0000,2400,English (HD Radio),"Los Angeles, California",,smtwtfs,,,,,Aoki
648000,AM,Radio Murski Val,0000,2400,Slovenian,Cerklje,Slovenia,1234567,,10,,,Aoki
648000,AM,Radio Caroline,0000,2400,English,Orfordness,United Kingdom,1234567,,4,,,Aoki
648000,AM,NHK 1 Toyama,0000,2400,Japanese,Toyama,Japan,1234567,,5,,JOIG,Aoki
648000,AM,AFN Okinawa,0000,2400,English,Okinawa,Japan,1234567,,10,,,Aoki
648000,AM,AFN Okinawa,0000,2400,English,Okinawa,,smtwtfs,,,,,Aoki
648000,AM,NHK 1 Toyama,0000,2400,Japanese,Toyama,,smtwtfs,,,,,Aoki
648000,AM,Radio Caroline,0000,2400,English,Orfordness,,smtwtfs,,,,,Aoki
648000,AM,Radio Murski Val,0000,2400,Slovenian,Cerklje,,smtwtfs,,,,,Aoki
657000,AM,South korean Jamming,0000,2400,Jamming,Seoul area,South Korea,1234567,,,,,Aoki
657000,AM,South korean Jamming,0000,2400,Jamming,Seoul area,,smtwtfs,,,,,Aoki
666000,AM,Radio Signal,1555,2205,Russian,Kaunas/Sitk?nai        L,TU 5,1234567,,25,,24,Aoki
666000,AM,NHK 1 Osaka,0000,2400,Japanese,Osaka,Japan,1234567,,100,,JOBK,Aoki
666000,AM,IRIB Radio Fars,0000,2400,Persian,Shiraz Dehnow,Iran,1234567,,400,,IRIB b25,Aoki
666000,AM,Haixia zhi Sheng(VO Strait),2255,1500,Chinese,Fuzhou/Songnancun,China,1234567,,600,,VOS a25,Aoki
666000,AM,IRIB Radio Fars,0000,2400,Persian,Shiraz Dehnow,,smtwtfs,,,,,Aoki
